relative_path,file_role,role_note,old,domain,repository_url,number_of_imports,number_of_external_imports,number_of_internal_imports,number_of_standard_imports,number_of_classes,number_of_functions,is_entry_point,has_wait_state,number_of_decorators,number_of_base_classes,has_model_in_path,has_view_in_path,has_test_in_path,has_util_in_path,has_migration_in_path,has_script_in_path,has_middleware_in_path,has_enum_in_path,has_config_in_path,path_depth,functions_to_classes_ratio,external_import_ratio,code_complexity
fastapi-fastapi-5cdf820/docs_src/path_params_numeric_validations/tutorial004_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/path_params_numeric_validations/tutorial004_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/path_params_numeric_validations/tutorial005_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/path_params_numeric_validations/tutorial005_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/path_params_numeric_validations/tutorial006_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/path_params_numeric_validations/tutorial006_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/pydantic_v1_in_v2/tutorial001_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/pydantic_v1_in_v2/tutorial002_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/pydantic_v1_in_v2/tutorial003_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,1,2,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0.0,0.0,2
fastapi-fastapi-5cdf820/docs_src/pydantic_v1_in_v2/tutorial004_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/python_types/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/python_types/tutorial002_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/python_types/tutorial003_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/python_types/tutorial004_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/python_types/tutorial005_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/python_types/tutorial006_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/python_types/tutorial007_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/python_types/tutorial008_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/python_types/tutorial008b_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/python_types/tutorial009_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/python_types/tutorial010_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/python_types/tutorial011_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/python_types/tutorial013_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_param_models/tutorial001_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,6,0,2,4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/query_param_models/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,5,0,2,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/query_param_models/tutorial002_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,6,0,2,4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/query_param_models/tutorial002_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,5,0,2,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/query_params/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params/tutorial002_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params/tutorial003_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params/tutorial004_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params/tutorial005_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params/tutorial006_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial002_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial002_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial003_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial003_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial004_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial004_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial005_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial005_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial006_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial006_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial006c_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial006c_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial007_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial007_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial008_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial008_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial009_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial009_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial010_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial010_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial011_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial011_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial012_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial012_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial013_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial013_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial014_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial014_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/query_params_str_validations/tutorial015_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/request_files/tutorial001_02_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/request_files/tutorial001_02_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/request_files/tutorial001_03_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/request_files/tutorial001_03_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/request_files/tutorial001_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/request_files/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/request_files/tutorial002_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,5,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.2,0
fastapi-fastapi-5cdf820/docs_src/request_files/tutorial002_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.25,0
fastapi-fastapi-5cdf820/docs_src/request_files/tutorial003_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,5,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.2,0
fastapi-fastapi-5cdf820/docs_src/request_files/tutorial003_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.25,0
fastapi-fastapi-5cdf820/docs_src/request_form_models/tutorial001_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/request_form_models/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/request_form_models/tutorial002_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/request_form_models/tutorial002_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/request_forms/tutorial001_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/request_forms/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/request_forms_and_files/tutorial001_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,5,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/request_forms_and_files/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/response_change_status_code/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.3333333333333333,0
fastapi-fastapi-5cdf820/docs_src/response_cookies/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.5,0
fastapi-fastapi-5cdf820/docs_src/response_cookies/tutorial002_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/response_directly/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,5,1,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1.0,0.2,1
fastapi-fastapi-5cdf820/docs_src/response_directly/tutorial002_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/response_headers/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.5,0
fastapi-fastapi-5cdf820/docs_src/response_headers/tutorial002_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/response_model/tutorial001_01_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/response_model/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/response_model/tutorial002_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/response_model/tutorial003_01_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,3,0.0,0.0,2
fastapi-fastapi-5cdf820/docs_src/response_model/tutorial003_02_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0.0,0.5,0
fastapi-fastapi-5cdf820/docs_src/response_model/tutorial003_03_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0.0,0.5,0
fastapi-fastapi-5cdf820/docs_src/response_model/tutorial003_04_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0.0,0.3333333333333333,0
fastapi-fastapi-5cdf820/docs_src/response_model/tutorial003_05_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0.0,0.3333333333333333,0
fastapi-fastapi-5cdf820/docs_src/response_model/tutorial003_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,2,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/response_model/tutorial004_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/response_model/tutorial005_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/response_model/tutorial006_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/response_status_code/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/response_status_code/tutorial002_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.5,0
fastapi-fastapi-5cdf820/docs_src/schema_extra_example/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/schema_extra_example/tutorial002_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/schema_extra_example/tutorial003_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/schema_extra_example/tutorial003_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/schema_extra_example/tutorial004_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/schema_extra_example/tutorial004_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/schema_extra_example/tutorial005_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/schema_extra_example/tutorial005_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/security/tutorial001_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/security/tutorial001_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0
fastapi-fastapi-5cdf820/docs_src/security/tutorial002_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,5,0,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/security/tutorial002_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,4,0,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1.0,0.0,1
fastapi-fastapi-5cdf820/docs_src/security/tutorial003_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,8,1,5,2,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0,3,1.5,0.125,2
fastapi-fastapi-5cdf820/docs_src/security/tutorial003_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,7,1,5,1,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0,3,1.5,0.1428571428571428,2
fastapi-fastapi-5cdf820/docs_src/security/tutorial004_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,14,2,5,7,4,5,0,0,0,2,0,1,0,0,0,0,0,0,0,3,1.25,0.1428571428571428,2
fastapi-fastapi-5cdf820/docs_src/security/tutorial004_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,13,2,5,6,4,5,0,0,0,2,0,1,0,0,0,0,0,0,0,3,1.25,0.1538461538461538,2
fastapi-fastapi-5cdf820/docs_src/security/tutorial005_an_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,17,2,7,8,4,5,0,0,0,2,0,1,0,0,0,0,0,0,0,3,1.25,0.1176470588235294,2
fastapi-fastapi-5cdf820/docs_src/security/tutorial005_py310.py,,,,,https://api.github.com/repos/fastapi/fastapi,16,2,7,7,4,5,0,0,0,2,0,1,0,0,0,0,0,0,0,3,1.25,0.125,2
